annee,Item,surface_cultivee_ha,production_tonnes,yield_value,rendement_tonnes_ha,pluviometrie_mm,temperature_moyenne_c,humidite_pct,ph,azote_N,phosphore_P_mg_kg,potassium_K_mg_kg
1981,Cheese from whole cow milk,,610.5,,,,,,,,,
1981,"Chick peas, dry",71000.0,32000.0,450.7,0.04507,,,,,,,
1981,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",,7110.0,,,,,,,,,
1981,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",21700.0,124000.0,5714.3,0.57143,,,,,,,
1981,"Citrus Fruit, Total",0.0,220600.0,,,,,,,,,
1981,"Cotton lint, ginned",,0.0,,,,,,,,,
1981,Cotton seed,,0.0,,,,,,,,,
1981,Cranberries,,0.0,,,,,,,,,
1981,Cucumbers and gherkins,900.0,15400.0,17111.1,1.71111,,,,,,,
1981,Dates,18000.0,50000.0,2777.8,0.27778,,,,,,,
1981,"Edible offal of cattle, fresh, chilled or frozen",,5500.0,,,,,,,,,
1981,"Edible offal of goat, fresh, chilled or frozen",,640.0,,,,,,,,,
1981,"Edible offal of pigs, fresh, chilled or frozen",,2.03,,,,,,,,,
1981,"Edible offal of sheep, fresh, chilled or frozen",,4500.0,,,,,,,,,
1981,"Edible offals of camels and other camelids, fresh, chilled or frozen",,177.08,,,,,,,,,
1981,"Edible offals of horses and other equines, fresh, chilled or frozen",,42.11,,,,,,,,,
1981,Eggplants (aubergines),0.0,0.0,,,,,,,,,
1981,Eggs Primary,,38850.0,,,,,,,,,
1981,Fat of camels,,113.14,,,,,,,,,
1981,Fat of pigs,,8.72,,,,,,,,,
1981,"Fibre Crops, Fibre Equivalent",0.0,0.0,,,,,,,,,
1981,Figs,20000.0,22000.0,1100.0,0.11,,,,,,,
1981,Fruit Primary,124990.0,819150.0,6553.7,0.65537,,,,,,,
1981,"Game meat, fresh, chilled or frozen",,0.0,,,,,,,,,
1981,"Goat fat, unrendered",,125.27,,,,,,,,,
1981,Grapes,33340.0,105000.0,3149.4,0.31494,,,,,,,
1981,Green garlic,600.0,2200.0,3666.7,0.36667,,,,,,,
1981,"Hazelnuts, in shell",,0.0,,,,,,,,,
1981,"Hen eggs in shell, fresh",,38850.0,71.0,0.0071,,,,,,,
1981,"Horse meat, fresh or chilled",,370.0,,,,,,,,,
1981,Lemons and limes,,23300.0,,,,,,,,,
1981,"Lentils, dry",1300.0,1000.0,769.2,0.07692,,,,,,,
1981,Linseed,2100.0,3500.0,1666.7,0.16667,,,,,,,
1981,Locust beans (carobs),,350.0,,,,,,,,,
1981,Margarine and shortening,,21037.2,,,,,,,,,
1981,"Meat of camels, fresh or chilled",,910.0,,,,,,,,,
1981,"Meat of cattle with the bone, fresh or chilled",,35170.0,,,,,,,,,
1981,"Meat of chickens, fresh or chilled",,40500.0,,,,,,,,,
1981,"Meat of goat, fresh or chilled",,3410.0,,,,,,,,,
1981,"Meat of pig with the bone, fresh or chilled",,142.0,,,,,,,,,
1981,"Meat of sheep, fresh or chilled",,24000.0,,,,,,,,,
1981,"Meat of turkeys, fresh or chilled",,0.0,,,,,,,,,
1981,"Meat, Poultry",,40500.0,,,,,,,,,
1981,"Meat, Total",,106902.0,,,,,,,,,
1981,"Milk, Total",,264100.0,,,,,,,,,
1981,Molasses,,3100.0,,,,,,,,,
1981,Mushrooms and truffles,,0.0,,,,,,,,,
1981,Natural honey,,700.0,,,,,,,,,
1981,Oats,25000.0,5000.0,200.0,0.02,,,,,,,
1981,Oil of linseed,,1101.38,,,,,,,,,
1981,Oil of sesame seed,,0.0,,,,,,,,,
1981,"Oilcrops, Cake Equivalent",5400.0,3145.0,582.4,0.05824,,,,,,,
1981,"Oilcrops, Oil Equivalent",1355400.0,90045.0,66.4,0.006640000000000001,,,,,,,
1981,Olive oil,,70000.0,,,,,,,,,
1981,Olives,1350000.0,400000.0,296.3,0.02963,,,,,,,
1981,"Onions and shallots, dry (excluding dehydrated)",2400.0,18300.0,7625.0,0.7625,,,,,,,
1981,"Onions and shallots, green",4100.0,48600.0,11853.7,1.18537,,,,,,,
1981,Oranges,,140700.0,,,,,,,,,
1981,"Other beans, green",310.0,1600.0,5161.3,0.51613,,,,,,,
1981,Other berries and fruits of the genus vaccinium n.e.c.,,0.0,,,,,,,,,
1981,"Other citrus fruit, n.e.c.",0.0,0.0,,,,,,,,,
1981,"Other fruits, n.e.c.",,16000.0,,,,,,,,,
1981,"Other meat of mammals, fresh or chilled",,2400.0,,,,,,,,,
1981,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",,0.0,,,,,,,,,
1981,Other pulses n.e.c.,20000.0,11000.0,550.0,0.055,,,,,,,
1981,"Other stimulant, spice and aromatic crops, n.e.c.",1100.0,900.0,818.2,0.08182,,,,,,,
1981,Other stone fruits,,500.0,,,,,,,,,
1981,"Other tropical fruits, n.e.c.",,27200.0,,,,,,,,,
1981,"Other vegetables, fresh n.e.c.",6000.0,65600.0,10933.3,1.09333,,,,,,,
1981,Papayas,,0.0,,,,,,,,,
1981,Peaches and nectarines,10000.0,26000.0,2600.0,0.26,,,,,,,
1981,Pears,5500.0,16500.0,3000.0,0.3,,,,,,,
1981,"Peas, dry",1000.0,500.0,500.0,0.05,,,,,,,
1981,"Peas, green",3000.0,15000.0,5000.0,0.5,,,,,,,
1981,"Pistachios, in shell",6774.0,62.0,9.2,0.0009199999999999999,,,,,,,
1981,Plums and sloes,3500.0,8000.0,2285.7,0.22857,,,,,,,
1981,Pomelos and grapefruits,,22800.0,,,,,,,,,
1981,Potatoes,9000.0,135000.0,15000.0,1.5,,,,,,,
1981,"Pulses, Total",154300.0,85400.0,553.5,0.05535,,,,,,,
1981,"Pumpkins, squash and gourds",1250.0,33900.0,27120.0,2.712,,,,,,,
1981,"Pyrethrum, dried flowers",,0.0,,,,,,,,,
1981,Quinces,550.0,5000.0,9090.9,0.90909,,,,,,,
1981,Raw cane or beet sugar (centrifugal only),,6250.0,,,,,,,,,
1981,Raw hides and skins of cattle,,3855.17,,,,,,,,,
1981,Raw hides and skins of goats or kids,,835.1,,,,,,,,,
1981,Raw hides and skins of sheep or lambs,,4408.16,,,,,,,,,
1981,Raw milk of camel,,1100.0,,,,,,,,,
1981,Raw milk of cattle,,247000.0,,,,,,,,,
1981,Raw milk of goats,,7500.0,,,,,,,,,
1981,Raw milk of sheep,,8500.0,,,,,,,,,
1981,"Roots and Tubers, Total",9000.0,135000.0,15000.0,1.5,,,,,,,
1981,"Seed cotton, unginned",0.0,0.0,,,,,,,,,
1981,Sheep and Goat Meat,,27410.0,,,,,,,,,
1981,"Sheep fat, unrendered",,2644.9,,,,,,,,,
1981,"Shorn wool, greasy, including fleece-washed shorn wool",,9000.0,,,,,,,,,
1981,Skim milk of cows,,31283.5,,,,,,,,,
1981,Sorghum,14800.0,5000.0,337.8,0.033780000000000004,,,,,,,
1981,Spinach,2400.0,36800.0,15333.3,1.5333299999999999,,,,,,,
1981,Strawberries,,0.0,,,,,,,,,
1981,Sugar Crops Primary,1768.0,62000.0,35067.9,3.50679,,,,,,,
1981,Sugar beet,1768.0,62000.0,35067.9,3.50679,,,,,,,
1981,Sunflower seed,3300.0,2000.0,606.1,0.060610000000000004,,,,,,,
1981,"Sunflower-seed oil, crude",,510.3,,,,,,,,,
1981,"Tangerines, mandarins, clementines",,33800.0,,,,,,,,,
1981,Tomatoes,19000.0,380000.0,20000.0,2.0,,,,,,,
1981,"Treenuts, Total",176774.0,35062.0,198.3,0.01983,,,,,,,
1981,Unmanufactured tobacco,5060.0,5860.0,1158.1,0.11581,,,,,,,
1981,Vegetables Primary,80730.0,835300.0,10346.8,1.0346799999999998,,,,,,,
1981,Vetches,,0.0,,,,,,,,,
1981,Watermelons,12000.0,210000.0,17500.0,1.75,,,,,,,
1981,Wheat,783000.0,963000.0,1229.9,0.12299000000000002,,,,,,,
1981,Wine,,56800.0,,,,,,,,,
1982,"Almonds, in shell",160000.0,30000.0,187.5,0.01875,,,,,,,
1982,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",,8700.0,,,,,,,,,
1982,Apples,4400.0,19000.0,4318.2,0.43182,,,,,,,
1982,Apricots,11200.0,15000.0,1339.3,0.13393,,,,,,,
1982,Artichokes,2100.0,15000.0,7142.9,0.71429,,,,,,,
1982,Asparagus,,0.0,,,,,,,,,
1982,Barley,395000.0,339000.0,858.2,0.08582000000000001,,,,,,,
1982,"Beans, dry",0.0,0.0,,,,,,,,,
1982,"Beef and Buffalo Meat, primary",,28080.0,,,,,,,,,
1982,"Beer of barley, malted",,33306.0,,,,,,,,,
1982,Beeswax,,75.0,,,,,,,,,
1982,"Broad beans and horse beans, dry",65800.0,34000.0,516.7,0.05167000000000001,,,,,,,
1982,"Broad beans and horse beans, green",7300.0,22000.0,3013.7,0.30136999999999997,,,,,,,
1982,Butter and Ghee,,1580.73,,,,,,,,,
1982,Butter and ghee of sheep milk,,195.0,,,,,,,,,
1982,Butter of cow milk,,1385.73,,,,,,,,,
1982,Cabbages,410.0,5500.0,13414.6,1.34146,,,,,,,
1982,Cantaloupes and other melons,5000.0,60000.0,12000.0,1.2,,,,,,,
1982,Carrots and turnips,5400.0,33700.0,6240.7,0.62407,,,,,,,
1982,"Cattle fat, unrendered",,486.0,,,,,,,,,
1982,Cauliflowers and broccoli,200.0,4000.0,20000.0,2.0,,,,,,,
1982,Cereals n.e.c.,34000.0,20000.0,588.2,0.058820000000000004,,,,,,,
1982,"Cereals, primary",1183100.0,1285000.0,1086.1,0.10860999999999998,,,,,,,
1982,Cheese (All Kinds),,1570.9,,,,,,,,,
1982,"Cheese from milk of goats, fresh or processed",,1000.0,,,,,,,,,
1982,Cheese from whole cow milk,,570.9,,,,,,,,,
1982,"Chick peas, dry",61300.0,33000.0,538.3,0.053829999999999996,,,,,,,
1982,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",,13000.0,,,,,,,,,
1982,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",19800.0,90000.0,4545.5,0.45455,,,,,,,
1982,"Citrus Fruit, Total",1100.0,175000.0,159090.9,15.909089999999999,,,,,,,
1982,"Cotton lint, ginned",,0.0,,,,,,,,,
1982,Cotton seed,,0.0,,,,,,,,,
1982,Cranberries,,0.0,,,,,,,,,
1982,Cucumbers and gherkins,830.0,12100.0,14578.3,1.45783,,,,,,,
1982,Dates,18000.0,45000.0,2500.0,0.25,,,,,,,
1982,"Edible offal of cattle, fresh, chilled or frozen",,5300.0,,,,,,,,,
1982,"Edible offal of goat, fresh, chilled or frozen",,655.0,,,,,,,,,
1982,"Edible offal of pigs, fresh, chilled or frozen",,1.3,,,,,,,,,
1982,"Edible offal of sheep, fresh, chilled or frozen",,4900.0,,,,,,,,,
1982,"Edible offals of camels and other camelids, fresh, chilled or frozen",,179.03,,,,,,,,,
1982,"Edible offals of horses and other equines, fresh, chilled or frozen",,42.11,,,,,,,,,
1982,Eggplants (aubergines),3.0,30.0,10000.0,1.0,,,,,,,
1982,Eggs Primary,,41600.0,,,,,,,,,
1982,Fat of camels,,114.38,,,,,,,,,
1982,Fat of pigs,,5.59,,,,,,,,,
1982,"Fibre Crops, Fibre Equivalent",0.0,0.0,,,,,,,,,
1982,Figs,20000.0,20000.0,1000.0,0.1,,,,,,,
1982,Fruit Primary,124385.0,719790.0,5786.8,0.57868,,,,,,,
1982,"Game meat, fresh, chilled or frozen",,0.0,,,,,,,,,
1982,"Goat fat, unrendered",,128.35,,,,,,,,,
1982,Grapes,32235.0,91000.0,2823.0,0.2823,,,,,,,
1982,Green garlic,600.0,2000.0,3333.3,0.33333,,,,,,,
1982,"Hazelnuts, in shell",,0.0,,,,,,,,,
1982,"Hen eggs in shell, fresh",,41600.0,72.0,0.0072,,,,,,,
1982,"Horse meat, fresh or chilled",,370.0,,,,,,,,,
1982,Lemons and limes,,19500.0,,,,,,,,,
1982,"Lentils, dry",900.0,600.0,666.7,0.06667000000000001,,,,,,,
1982,Linseed,2100.0,3600.0,1714.3,0.17143,,,,,,,
1982,Locust beans (carobs),,400.0,,,,,,,,,
1982,Margarine and shortening,,22462.8,,,,,,,,,
1982,"Meat of camels, fresh or chilled",,920.0,,,,,,,,,
1982,"Meat of cattle with the bone, fresh or chilled",,28080.0,,,,,,,,,
1982,"Meat of chickens, fresh or chilled",,50040.0,,,,,,,,,
1982,"Meat of goat, fresh or chilled",,3494.0,,,,,,,,,
1982,"Meat of pig with the bone, fresh or chilled",,91.0,,,,,,,,,
1982,"Meat of sheep, fresh or chilled",,25650.0,,,,,,,,,
1982,"Meat of turkeys, fresh or chilled",,0.0,,,,,,,,,
1982,"Meat, Poultry",,50040.0,,,,,,,,,
1982,"Meat, Total",,111045.0,,,,,,,,,
1982,"Milk, Total",,248000.0,,,,,,,,,
1982,Molasses,,4130.0,,,,,,,,,
1982,Mushrooms and truffles,,30.0,,,,,,,,,
1982,Natural honey,,750.0,,,,,,,,,
1982,Oats,25000.0,5000.0,200.0,0.02,,,,,,,
1982,Oil of linseed,,1131.08,,,,,,,,,
1982,Oil of sesame seed,,384.0,,,,,,,,,
1982,"Oilcrops, Cake Equivalent",6300.0,3443.0,546.5,0.05465,,,,,,,
1982,"Oilcrops, Oil Equivalent",1292400.0,62785.0,48.6,0.00486,,,,,,,
1982,Olive oil,,55000.0,,,,,,,,,
1982,Olives,1286100.0,275000.0,213.8,0.02138,,,,,,,
1982,"Onions and shallots, dry (excluding dehydrated)",2500.0,24200.0,9680.0,0.968,,,,,,,
1982,"Onions and shallots, green",6500.0,73300.0,11276.9,1.1276899999999999,,,,,,,
1982,Oranges,,93000.0,,,,,,,,,
1982,"Other beans, green",310.0,1700.0,5483.9,0.5483899999999999,,,,,,,
1982,Other berries and fruits of the genus vaccinium n.e.c.,,50.0,,,,,,,,,
1982,"Other citrus fruit, n.e.c.",1100.0,10000.0,9090.9,0.90909,,,,,,,
1982,"Other fruits, n.e.c.",,20000.0,,,,,,,,,
1982,"Other meat of mammals, fresh or chilled",,2400.0,,,,,,,,,
1982,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",,0.0,,,,,,,,,
1982,Other pulses n.e.c.,20000.0,11000.0,550.0,0.055,,,,,,,
1982,"Other stimulant, spice and aromatic crops, n.e.c.",1250.0,1000.0,800.0,0.08,,,,,,,
1982,Other stone fruits,,900.0,,,,,,,,,
1982,"Other tropical fruits, n.e.c.",,27300.0,,,,,,,,,
1982,"Other vegetables, fresh n.e.c.",5100.0,57200.0,11215.7,1.1215700000000002,,,,,,,
1982,Papayas,,0.0,,,,,,,,,
1982,Peaches and nectarines,12000.0,21000.0,1750.0,0.175,,,,,,,
1982,Pears,4300.0,12800.0,2976.7,0.29767,,,,,,,
1982,"Peas, dry",1600.0,800.0,500.0,0.05,,,,,,,
1982,"Peas, green",3000.0,16800.0,5600.0,0.56,,,,,,,
1982,"Pistachios, in shell",7700.0,60.0,7.8,0.00078,,,,,,,
1982,Plums and sloes,3600.0,7200.0,2000.0,0.2,,,,,,,
1982,Pomelos and grapefruits,,19500.0,,,,,,,,,
1982,Potatoes,9720.0,110000.0,11316.9,1.1316899999999999,,,,,,,
1982,"Pulses, Total",149660.0,79430.0,530.7,0.053070000000000006,,,,,,,
1982,"Pumpkins, squash and gourds",1000.0,27900.0,27900.0,2.79,,,,,,,
1982,"Pyrethrum, dried flowers",,0.0,,,,,,,,,
1982,Quinces,550.0,5140.0,9345.5,0.93455,,,,,,,
1982,Raw cane or beet sugar (centrifugal only),,8000.0,,,,,,,,,
1982,Raw hides and skins of cattle,,3078.0,,,,,,,,,
1982,Raw hides and skins of goats or kids,,855.67,,,,,,,,,
1982,Raw hides and skins of sheep or lambs,,4711.22,,,,,,,,,
1982,Raw milk of camel,,1000.0,,,,,,,,,
1982,Raw milk of cattle,,228000.0,,,,,,,,,
1982,Raw milk of goats,,8500.0,,,,,,,,,
1982,Raw milk of sheep,,10500.0,,,,,,,,,
1982,"Roots and Tubers, Total",9720.0,110000.0,11316.9,1.1316899999999999,,,,,,,
1982,"Seed cotton, unginned",0.0,0.0,,,,,,,,,
1982,Sheep and Goat Meat,,29144.0,,,,,,,,,
1982,"Sheep fat, unrendered",,2826.73,,,,,,,,,
1982,"Shorn wool, greasy, including fleece-washed shorn wool",,9000.0,,,,,,,,,
1982,Skim milk of cows,,29254.3,,,,,,,,,
1982,Sorghum,15100.0,5000.0,331.1,0.03311,,,,,,,
1982,Spinach,2400.0,33000.0,13750.0,1.375,,,,,,,
1982,Strawberries,,0.0,,,,,,,,,
1982,Sugar Crops Primary,2200.0,82600.0,37545.5,3.75455,,,,,,,
1982,Sugar beet,2200.0,82600.0,37545.5,3.75455,,,,,,,
1982,Sunflower seed,4200.0,2500.0,595.2,0.05952,,,,,,,
1982,"Sunflower-seed oil, crude",,638.75,,,,,,,,,
1982,"Tangerines, mandarins, clementines",,33000.0,,,,,,,,,
1982,Tomatoes,17000.0,260000.0,15294.1,1.52941,,,,,,,
1982,"Treenuts, Total",167700.0,30060.0,179.2,0.01792,,,,,,,
1982,Unmanufactured tobacco,5800.0,5500.0,948.3,0.09483,,,,,,,
1982,Vegetables Primary,74453.0,678460.0,9112.6,0.9112600000000001,,,,,,,
1982,Vetches,60.0,30.0,500.0,0.05,,,,,,,
1982,Watermelons,12000.0,200000.0,16666.7,1.66667,,,,,,,
1982,Wheat,714000.0,916000.0,1282.9,0.12829000000000002,,,,,,,
1982,Wine,,47910.0,,,,,,,,,
1983,"Almonds, in shell",250000.0,37000.0,148.0,0.0148,,,,,,,
1983,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",,8700.0,,,,,,,,,
1983,Apples,4600.0,20000.0,4347.8,0.43478,,,,,,,
1983,Apricots,11800.0,20000.0,1694.9,0.16949,,,,,,,
1983,Artichokes,1500.0,12000.0,8000.0,0.8,,,,,,,
1983,Asparagus,,0.0,,,,,,,,,
1983,Barley,631000.0,303000.0,480.2,0.04802,,,,,,,
1983,"Beans, dry",0.0,0.0,,,,,,,,,
1983,"Beef and Buffalo Meat, primary",,31400.0,,,,,,,,,
1983,"Beer of barley, malted",,37986.0,,,,,,,,,
1983,Beeswax,,80.0,,,,,,,,,
1983,"Broad beans and horse beans, dry",58300.0,22000.0,377.4,0.037739999999999996,,,,,,,
1983,"Broad beans and horse beans, green",10000.0,31200.0,3120.0,0.312,,,,,,,
1983,Butter and Ghee,,1601.75,,,,,,,,,
1983,Butter and ghee of sheep milk,,200.0,,,,,,,,,
1983,Butter of cow milk,,1401.75,,,,,,,,,
1983,Cabbages,420.0,5500.0,13095.2,1.30952,,,,,,,
1983,Cantaloupes and other melons,6540.0,80000.0,12232.4,1.2232399999999999,,,,,,,
1983,Carrots and turnips,5600.0,37400.0,6678.6,0.66786,,,,,,,
1983,"Cattle fat, unrendered",,543.46,,,,,,,,,
1983,Cauliflowers and broccoli,300.0,5800.0,19333.3,1.93333,,,,,,,
1983,Cereals n.e.c.,34400.0,22000.0,639.5,0.06395,,,,,,,
1983,"Cereals, primary",1631400.0,951000.0,582.9,0.058289999999999995,,,,,,,
1983,Cheese (All Kinds),,1577.5,,,,,,,,,
1983,"Cheese from milk of goats, fresh or processed",,1000.0,,,,,,,,,
1983,Cheese from whole cow milk,,577.5,,,,,,,,,
1983,"Chick peas, dry",59900.0,32000.0,534.2,0.05342,,,,,,,
1983,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",,8000.0,,,,,,,,,
1983,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",19900.0,130000.0,6532.7,0.65327,,,,,,,
1983,"Citrus Fruit, Total",1600.0,158950.0,99343.8,9.93438,,,,,,,
1983,"Cotton lint, ginned",,0.0,,,,,,,,,
1983,Cotton seed,,0.0,,,,,,,,,
1983,Cranberries,,0.0,,,,,,,,,
1983,Cucumbers and gherkins,850.0,13600.0,16000.0,1.6,,,,,,,
1983,Dates,18300.0,77000.0,4207.7,0.42077,,,,,,,
1983,"Edible offal of cattle, fresh, chilled or frozen",,5200.0,,,,,,,,,
1983,"Edible offal of goat, fresh, chilled or frozen",,741.0,,,,,,,,,
1983,"Edible offal of pigs, fresh, chilled or frozen",,0.74,,,,,,,,,
1983,"Edible offal of sheep, fresh, chilled or frozen",,5300.0,,,,,,,,,
1983,"Edible offals of camels and other camelids, fresh, chilled or frozen",,180.97,,,,,,,,,
1983,"Edible offals of horses and other equines, fresh, chilled or frozen",,43.25,,,,,,,,,
1983,Eggplants (aubergines),3.0,30.0,10000.0,1.0,,,,,,,
1983,Eggs Primary,,47000.0,,,,,,,,,
1983,Fat of camels,,115.62,,,,,,,,,
1983,Fat of pigs,,3.19,,,,,,,,,
1983,"Fibre Crops, Fibre Equivalent",0.0,0.0,,,,,,,,,
1983,Figs,25000.0,22000.0,880.0,0.088,,,,,,,
1983,Fruit Primary,137220.0,833030.0,6070.8,0.6070800000000001,,,,,,,
1983,"Game meat, fresh, chilled or frozen",,0.0,,,,,,,,,
1983,"Goat fat, unrendered",,180.0,,,,,,,,,
1983,Grapes,31400.0,105000.0,3343.9,0.33439,,,,,,,
1983,Green garlic,600.0,1700.0,2833.3,0.28333,,,,,,,
1983,"Hazelnuts, in shell",,0.0,,,,,,,,,
1983,"Hen eggs in shell, fresh",,47000.0,75.0,0.0075,,,,,,,
1983,"Horse meat, fresh or chilled",,380.0,,,,,,,,,
1983,Lemons and limes,,21700.0,,,,,,,,,
1983,"Lentils, dry",1400.0,1100.0,785.7,0.07857,,,,,,,
1983,Linseed,2100.0,3700.0,1761.9,0.17619,,,,,,,
1983,Locust beans (carobs),,500.0,,,,,,,,,
1983,Margarine and shortening,,6120.0,,,,,,,,,
1983,"Meat of camels, fresh or chilled",,930.0,,,,,,,,,
1983,"Meat of cattle with the bone, fresh or chilled",,31400.0,,,,,,,,,
1983,"Meat of chickens, fresh or chilled",,37500.0,,,,,,,,,
1983,"Meat of goat, fresh or chilled",,4900.0,,,,,,,,,
1983,"Meat of pig with the bone, fresh or chilled",,52.0,,,,,,,,,
1983,"Meat of sheep, fresh or chilled",,32800.0,,,,,,,,,
1983,"Meat of turkeys, fresh or chilled",,0.0,,,,,,,,,
1983,"Meat, Poultry",,37500.0,,,,,,,,,
1983,"Meat, Total",,110462.0,,,,,,,,,
1983,"Milk, Total",,300100.0,,,,,,,,,
1983,Molasses,,3350.0,,,,,,,,,
1983,Mushrooms and truffles,,30.0,,,,,,,,,
1983,Natural honey,,800.0,,,,,,,,,
1983,Oats,23000.0,4000.0,173.9,0.01739,,,,,,,
1983,Oil of linseed,,1113.26,,,,,,,,,
1983,Oil of sesame seed,,336.0,,,,,,,,,
1983,"Oilcrops, Cake Equivalent",7100.0,3741.0,526.9,0.05269,,,,,,,
1983,"Oilcrops, Oil Equivalent",1307100.0,167525.0,128.2,0.012819999999999998,,,,,,,
1983,Olive oil,,150000.0,,,,,,,,,
1983,Olives,1300000.0,750000.0,576.9,0.05769,,,,,,,
1983,"Onions and shallots, dry (excluding dehydrated)",2400.0,23000.0,9583.3,0.9583299999999999,,,,,,,
1983,"Onions and shallots, green",6400.0,52500.0,8203.1,0.82031,,,,,,,
1983,Oranges,,81200.0,,,,,,,,,
1983,"Other beans, green",320.0,1700.0,5312.5,0.53125,,,,,,,
1983,Other berries and fruits of the genus vaccinium n.e.c.,,50.0,,,,,,,,,
1983,"Other citrus fruit, n.e.c.",1600.0,15000.0,9375.0,0.9375,,,,,,,
1983,"Other fruits, n.e.c.",,23600.0,,,,,,,,,
1983,"Other meat of mammals, fresh or chilled",,2500.0,,,,,,,,,
1983,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",,0.0,,,,,,,,,
1983,Other pulses n.e.c.,21000.0,12000.0,571.4,0.057139999999999996,,,,,,,
1983,"Other stimulant, spice and aromatic crops, n.e.c.",2300.0,1900.0,826.1,0.08261,,,,,,,
1983,Other stone fruits,,1700.0,,,,,,,,,
1983,"Other tropical fruits, n.e.c.",,28100.0,,,,,,,,,
1983,"Other vegetables, fresh n.e.c.",5500.0,63600.0,11563.6,1.15636,,,,,,,
1983,Papayas,,0.0,,,,,,,,,
1983,Peaches and nectarines,14100.0,24000.0,1702.1,0.17021,,,,,,,
1983,Pears,5400.0,16000.0,2963.0,0.2963,,,,,,,
1983,"Peas, dry",1600.0,800.0,500.0,0.05,,,,,,,
1983,"Peas, green",3200.0,22500.0,7031.3,0.70313,,,,,,,
1983,"Pistachios, in shell",8350.0,70.0,8.4,0.00084,,,,,,,
1983,Plums and sloes,3700.0,9000.0,2432.4,0.24324,,,,,,,
1983,Pomelos and grapefruits,,21700.0,,,,,,,,,
1983,Potatoes,9500.0,150000.0,15789.5,1.57895,,,,,,,
1983,"Pulses, Total",142300.0,67950.0,477.5,0.04775,,,,,,,
1983,"Pumpkins, squash and gourds",1200.0,31700.0,26416.7,2.64167,,,,,,,
1983,"Pyrethrum, dried flowers",,40.0,,,,,,,,,
1983,Quinces,780.0,7130.0,9141.0,0.9141,,,,,,,
1983,Raw cane or beet sugar (centrifugal only),,5000.0,,,,,,,,,
1983,Raw hides and skins of cattle,,3441.92,,,,,,,,,
1983,Raw hides and skins of goats or kids,,1200.0,,,,,,,,,
1983,Raw hides and skins of sheep or lambs,,6024.49,,,,,,,,,
1983,Raw milk of camel,,1100.0,,,,,,,,,
1983,Raw milk of cattle,,277000.0,,,,,,,,,
1983,Raw milk of goats,,9200.0,,,,,,,,,
1983,Raw milk of sheep,,12800.0,,,,,,,,,
1983,"Roots and Tubers, Total",9500.0,150000.0,15789.5,1.57895,,,,,,,
1983,"Seed cotton, unginned",0.0,0.0,,,,,,,,,
1983,Sheep and Goat Meat,,37700.0,,,,,,,,,
1983,"Sheep fat, unrendered",,3614.69,,,,,,,,,
1983,"Shorn wool, greasy, including fleece-washed shorn wool",,10000.0,,,,,,,,,
1983,Skim milk of cows,,29592.5,,,,,,,,,
1983,Sorghum,13000.0,4000.0,307.7,0.03077,,,,,,,
1983,Spinach,2800.0,41600.0,14857.1,1.48571,,,,,,,
1983,Strawberries,,0.0,,,,,,,,,
1983,Sugar Crops Primary,2900.0,67000.0,23103.4,2.31034,,,,,,,
1983,Sugar beet,2900.0,67000.0,23103.4,2.31034,,,,,,,
1983,Sunflower seed,5000.0,3000.0,600.0,0.06,,,,,,,
1983,"Sunflower-seed oil, crude",,767.2,,,,,,,,,
1983,"Tangerines, mandarins, clementines",,19350.0,,,,,,,,,
1983,Tomatoes,18000.0,360000.0,20000.0,2.0,,,,,,,
1983,"Treenuts, Total",258350.0,37070.0,143.5,0.01435,,,,,,,
1983,Unmanufactured tobacco,4860.0,4400.0,905.3,0.09053,,,,,,,
1983,Vegetables Primary,78993.0,833860.0,10556.1,1.05561,,,,,,,
1983,Vetches,100.0,50.0,500.0,0.05,,,,,,,
1983,Watermelons,14000.0,240000.0,17142.9,1.71429,,,,,,,
1983,Wheat,930000.0,618000.0,664.5,0.06645,,,,,,,
1983,Wine,,53710.0,,,,,,,,,
1984,"Almonds, in shell",300000.0,42000.0,140.0,0.014,,,,,,,
1984,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",,9000.0,,,,,,,,,
1984,Apples,5300.0,23000.0,4339.6,0.43396,,,,,,,
1984,Apricots,15000.0,19000.0,1266.7,0.12667,,,,,,,
1984,Artichokes,1300.0,11000.0,8461.5,0.84615,,,,,,,
1984,Asparagus,,0.0,,,,,,,,,
1984,Barley,489400.0,312090.0,637.7,0.06377000000000001,,,,,,,
1984,"Beans, dry",0.0,0.0,,,,,,,,,
1984,"Beef and Buffalo Meat, primary",,33700.0,,,,,,,,,
1984,"Beer of barley, malted",,37949.6,,,,,,,,,
1984,Beeswax,,50.0,,,,,,,,,
