annee,Item,surface_cultivee_ha,production_tonnes,yield_value,rendement_tonnes_ha,pluviometrie_mm,temperature_moyenne_c,humidite_pct,ph,azote_N,phosphore_P_mg_kg,potassium_K_mg_kg
2015,Cotton seed,,4360.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Cranberries,30.0,191.04,6471.4,0.6471399999999999,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Cream, fresh",,26251.31,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Cucumbers and gherkins,3050.0,70087.83,22982.2,2.29822,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Dates,49150.0,223000.0,4537.1,0.45371,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Edible offal of cattle, fresh, chilled or frozen",,8895.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Edible offal of goat, fresh, chilled or frozen",,1385.71,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Edible offal of pigs, fresh, chilled or frozen",,2.14,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Edible offal of sheep, fresh, chilled or frozen",,7430.2,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Edible offals of camels and other camelids, fresh, chilled or frozen",,281.73,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Edible offals of horses and other equines, fresh, chilled or frozen",,60.11,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Eggplants (aubergines),52.0,726.35,13981.7,1.39817,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Eggs Primary,,124827.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Fat of camels,,180.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Fat of pigs,,9.22,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Fibre Crops, Fibre Equivalent",3015.0,2275.0,754.5,0.07545,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Figs,19546.0,30000.0,1534.8,0.15348,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Fruit Primary,233079.0,2168327.73,9303.0,0.9303,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Game meat, fresh, chilled or frozen",,508.21,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Goat fat, unrendered",,356.33,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Grapes,22060.0,150300.0,6813.2,0.68132,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Green garlic,2265.0,26107.23,11524.0,1.1524,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Hazelnuts, in shell",48.0,44.4,933.5,0.09335,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Hen eggs in shell, fresh",,124827.0,97.0,0.0097,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Horse meat, fresh or chilled",,528.08,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Kiwi fruit,6.0,32.88,5459.8,0.54598,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Lemons and limes,3372.0,49500.0,14680.2,1.46802,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Lentils, dry",724.0,780.0,1077.3,0.1077299999999999,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Lettuce and chicory,3785.0,79242.46,20933.4,2.09334,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Linseed,1009.0,2864.09,2839.8,0.28398,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Locust beans (carobs),411.0,844.41,2054.3,0.20543,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Margarine and shortening,,118792.73,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat of camels, fresh or chilled",,1447.8,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat of cattle with the bone, fresh or chilled",,59300.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat of chickens, fresh or chilled",,150000.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat of goat, fresh or chilled",,9700.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat of pig with the bone, fresh or chilled",,150.11,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat of sheep, fresh or chilled",,49200.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat of turkeys, fresh or chilled",,69600.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat, Poultry",,219600.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Meat, Total",,347437.54,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Milk, Total",,1388585.37,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Molasses,,7000.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Mushrooms and truffles,,156.41,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Natural honey,,3300.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Oats,4432.0,1570.28,354.3,0.03543,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Oil of linseed,,806.16,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Oil of sesame seed,,243.89,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Oilcrops, Cake Equivalent",16068.0,8925.76,555.5,0.05555,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Oilcrops, Oil Equivalent",1641048.0,379503.73,231.3,0.02313,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Olive oil,,301400.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Olives,1624980.0,1700000.0,1046.2,0.10462,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Onions and shallots, dry (excluding dehydrated)",6395.0,192538.0,30107.6,3.01076,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Onions and shallots, green",9592.0,288806.0,30109.0,3.0109,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Oranges,13084.0,146500.0,11196.9,1.11969,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Other beans, green",299.0,859.05,2870.1,0.28701,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Other berries and fruits of the genus vaccinium n.e.c.,21.0,193.06,9334.2,0.93342,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Other citrus fruit, n.e.c.",13876.0,144882.53,10441.4,1.04414,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Other fruits, n.e.c.",15491.0,78000.0,5035.1,0.50351,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Other meat of mammals, fresh or chilled",,6040.34,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",14.0,10.45,745.8,0.07458,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Other pulses n.e.c.,30799.0,26366.14,856.1,0.08561,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Other stimulant, spice and aromatic crops, n.e.c.",3121.0,3142.09,1006.9,0.10069,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Other stone fruits,600.0,5600.0,9331.2,0.93312,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Other tropical fruits, n.e.c.",11790.0,98775.01,8378.0,0.8378,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Other vegetables, fresh n.e.c.",7375.0,108086.52,14655.2,1.4655200000000002,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Papayas,,70.87,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Peaches and nectarines,15850.0,138000.0,8706.6,0.87066,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Pears,5920.0,24500.0,4138.5,0.41385,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Peas, dry",5701.0,4570.0,801.6,0.08016,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Peas, green",13591.0,57040.15,4196.9,0.4196899999999999,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Pistachios, in shell",26660.0,3000.0,112.5,0.01125,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Plums and sloes,2530.0,14500.0,5731.2,0.57312,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Pomelos and grapefruits,4516.0,102441.53,22682.0,2.2682,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Potatoes,23240.0,400000.0,17211.7,1.72117,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Pulses, Total",97069.0,81977.21,844.5,0.08445,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Pumpkins, squash and gourds",3282.0,90718.4,27637.5,2.76375,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Pyrethrum, dried flowers",630.0,164.03,260.4,0.0260399999999999,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Quinces,501.0,4800.0,9577.4,0.95774,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Rape or colza seed,5334.0,3795.76,711.6,0.07116,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Raw cane or beet sugar (centrifugal only),,12000.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Raw hides and skins of cattle,,6500.19,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Raw hides and skins of goats or kids,,2375.51,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Raw hides and skins of sheep or lambs,,9036.73,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Raw milk of camel,,1092.43,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Raw milk of cattle,,1353000.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Raw milk of goats,,11492.94,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Raw milk of sheep,,23000.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Roots and Tubers, Total",23240.0,400000.0,17211.7,1.72117,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Seed cotton, unginned",3015.0,6500.0,2155.7,0.2155699999999999,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Sheep and Goat Meat,,58900.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Sheep fat, unrendered",,5422.04,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Shorn wool, greasy, including fleece-washed shorn wool",,7610.34,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Skim milk of cows,,332516.53,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,963.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Sorghum,2397.0,1228.16,512.3,0.05123,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Soya bean oil,,85400.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Spinach,604.0,7538.95,12488.5,1.24885,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Strawberries,396.0,10286.75,25960.7,2.59607,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Sugar Crops Primary,1236.0,76391.0,61805.0,6.1805,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Sugar beet,1236.0,76391.0,61805.0,6.1805,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Sunflower seed,6710.0,5862.72,873.7,0.08737,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Sunflower-seed oil, crude",,3511.76,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Tangerines, mandarins, clementines",8908.0,75000.0,8419.6,0.84196,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Tomatoes,27732.0,1350000.0,48680.8,4.86808,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,"Treenuts, Total",209692.0,73554.84,350.8,0.03508,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Triticale,24530.0,31100.0,1267.8,0.12678,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Unmanufactured tobacco,877.0,1241.0,1415.1,0.14151,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Vegetables Primary,123882.0,3140933.63,25354.3,2.53543,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Vetches,106.0,247.07,2337.5,0.23375,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Watermelons,8232.0,642000.0,77986.4,7.79864,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Wheat,652530.0,912570.0,1398.5,0.13985,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2015,Wine,,32500.0,,,301.5857142857143,19.44242661448141,65.78356164383561,7.75523076923077,0.11664,37.3,224.29076923076923
2016,"Almonds, in shell",184500.0,61000.0,330.6,0.03306,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",13663.0,10750.46,786.8,0.07868,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Apples,25227.0,126000.0,4994.6,0.49946,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Apricots,6400.0,31000.0,4843.9,0.48439,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Artichokes,4570.0,26900.0,5886.2,0.58862,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Asparagus,,245.44,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Avocados,29.0,323.41,10984.1,1.09841,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Barley,305090.0,327621.0,1073.9,0.10739,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Beans, dry",500.0,350.0,700.0,0.07,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Beef and Buffalo Meat, primary",,59300.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Beer of barley, malted",,171460.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Beeswax,,65.09,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Broad beans and horse beans, dry",57335.0,67000.0,1168.6,0.1168599999999999,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Broad beans and horse beans, green",6703.0,90170.95,13452.6,1.34526,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Butter and Ghee,,8518.29,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Butter and ghee of sheep milk,,353.28,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Butter of cow milk,,8165.01,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cabbages,2547.0,29802.31,11702.8,1.17028,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cantaloupes and other melons,9741.0,103206.82,10595.1,1.05951,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Carrots and turnips,12091.0,213586.49,17664.4,1.7664400000000002,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Cattle fat, unrendered",,1026.35,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cauliflowers and broccoli,994.0,11074.16,11137.9,1.11379,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cereals n.e.c.,21037.0,34000.0,1616.2,0.16162,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Cereals, primary",859541.0,1324694.61,1541.2,0.15412,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cheese (All Kinds),,8120.27,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Cheese from milk of goats, fresh or processed",,1157.85,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cheese from whole cow milk,,6962.42,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cherries,956.0,4590.63,4802.3,0.48023,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Chick peas, dry",6500.0,5000.0,769.2,0.07692,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",7817.0,19717.53,2522.5,0.25225,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",21070.0,454000.0,21547.2,2.15472,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Citrus Fruit, Total",36622.0,475051.16,12971.6,1.29716,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Cotton lint, ginned",,2180.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cotton seed,,4360.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cranberries,28.0,178.51,6449.2,0.6449199999999999,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Cream, fresh",,27216.72,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Cucumbers and gherkins,3156.0,69129.28,21902.7,2.19027,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Dates,61240.0,241000.0,3935.3,0.39353,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Edible offal of cattle, fresh, chilled or frozen",,8895.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Edible offal of goat, fresh, chilled or frozen",,1364.29,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Edible offal of pigs, fresh, chilled or frozen",,1.93,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Edible offal of sheep, fresh, chilled or frozen",,7464.94,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Edible offals of camels and other camelids, fresh, chilled or frozen",,283.3,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Edible offals of horses and other equines, fresh, chilled or frozen",,60.31,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Eggplants (aubergines),49.0,683.02,13977.3,1.39773,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Eggs Primary,,110314.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Fat of camels,,181.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Fat of pigs,,8.28,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Fibre Crops, Fibre Equivalent",2842.0,2275.0,800.4,0.08004,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Figs,15168.0,22500.0,1483.4,0.14834,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Fruit Primary,233308.0,2037071.9,8731.3,0.87313,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Game meat, fresh, chilled or frozen",,509.12,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Goat fat, unrendered",,350.82,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Grapes,20149.0,134000.0,6650.4,0.66504,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Green garlic,2405.0,24735.74,10284.5,1.02845,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Hazelnuts, in shell",48.0,44.73,926.7,0.09267,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Hen eggs in shell, fresh",,110314.0,85.0,0.0085,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Horse meat, fresh or chilled",,529.84,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Kiwi fruit,6.0,33.56,5447.8,0.54478,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Lemons and limes,3945.0,58000.0,14700.7,1.47007,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
